SOURCE,SECTION,STATION,DATE,SURFTEMP,SURFDO,SURFSAL,PH,TSS,AMMON,TKN,NOX,DIN,TOTN,TP,ORTHOP,SURFCHLA,SECCHI,TURBIDITY,BOTTTEMP,BOTTDO,BOTTSAL,GRAD,KD,PARTC,PARTN,CNMOLAR,BOTTCHLA,PROD,FORTFLOWAVE,FORTTNAVE,FORTDINAVE,FORTTPAVE,FORTPREDTNAVE,PHOTDEPTH
ECU,MIDDLE,60.00,5/19/1987,25.00,8.90,0.80,8.00,NA,14.14,NA,430.08,444.22,NA,NA,73.47,25.63,NA,NA,22.00,2.40,3.60,2.80,3.42,NA,183.26,NA,NA,NA,6228359.93,NA,NA,NA,1.38,1.35
ECU,BEND,120.00,5/19/1987,24.50,9.60,2.80,8.70,NA,15.68,NA,2.10,17.78,NA,NA,3.10,12.82,NA,NA,23.50,7.50,2.80,0.00,2.62,NA,328.86,NA,NA,NA,7910212.29,NA,NA,NA,1.38,1.76
ECU,LOWER,160.00,5/19/1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA,1.74,NA,NA,NA,NA,NA,22061589.15,NA,NA,NA,1.14,2.66
ECU,SOUND,180.00,5/19/1987,27.00,7.80,4.20,7.10,NA,22.96,NA,10.36,33.32,NA,NA,3.10,20.10,NA,NA,22.00,6.90,5.90,1.70,1.92,NA,161.84,NA,NA,NA,22061589.15,NA,NA,NA,1.14,2.40
DWQ,RIVER,0.00,5/27/1987,NA,NA,NA,NA,NA,80.00,400.00,970.00,1050.00,1370.00,260.00,130.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6304554.32,NA,NA,NA,1.28,NA
ECU,RIVER,-10.00,6/2/1987,31.00,11.20,0.00,9.00,NA,7.00,NA,306.32,313.32,NA,NA,136.71,55.19,NA,NA,28.00,9.20,0.00,0.00,3.78,NA,494.62,NA,NA,NA,3117809.51,NA,NA,NA,1.52,1.22
ECU,RIVER,10.00,6/2/1987,31.00,10.20,0.00,8.20,NA,42.28,NA,592.48,634.76,NA,NA,146.63,48.54,NA,NA,28.00,6.60,0.00,0.00,4.34,NA,443.52,NA,NA,NA,3117809.51,NA,NA,NA,1.52,1.06
ECU,UPPER,40.00,6/2/1987,28.50,8.20,0.00,8.10,NA,8.12,NA,494.34,502.46,NA,NA,167.40,17.30,NA,NA,28.00,6.20,0.00,0.00,2.87,NA,173.60,NA,NA,NA,3366692.30,NA,NA,NA,1.47,1.61
ECU,MIDDLE,60.00,6/2/1987,30.00,10.80,1.50,NA,NA,7.00,NA,8.96,15.96,NA,NA,35.03,36.85,NA,NA,24.00,1.20,4.00,2.50,3.23,NA,508.76,NA,NA,NA,4165603.92,NA,NA,NA,1.41,1.43
ECU,BEND,120.00,6/2/1987,28.00,7.40,4.50,7.80,NA,7.00,NA,8.96,15.96,NA,NA,22.94,27.52,NA,NA,25.00,3.90,14.00,9.50,1.57,NA,128.24,NA,NA,NA,5026706.20,NA,NA,NA,1.41,2.95
ECU,LOWER,160.00,6/2/1987,27.00,7.00,6.00,NA,NA,7.00,NA,11.62,18.62,NA,NA,30.07,18.70,NA,NA,25.50,2.80,7.00,1.00,1.38,NA,210.14,NA,NA,NA,7374589.42,NA,NA,NA,1.34,3.35
ECU,SOUND,180.00,6/2/1987,26.50,6.90,5.50,7.40,NA,15.54,NA,8.96,24.50,NA,NA,32.24,23.75,NA,NA,25.00,5.30,8.00,2.50,1.88,NA,261.24,NA,NA,NA,7374589.42,NA,NA,NA,1.34,2.45
DWQ,RIVER,0.00,6/9/1987,31.67,3.83,0.00,8.40,16.00,20.00,700.00,580.00,600.00,1280.00,220.00,90.00,140.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2756141.25,NA,NA,NA,1.50,NA
DWQ,RIVER,5.00,6/9/1987,29.67,4.67,0.00,7.30,11.00,90.00,700.00,700.00,790.00,1400.00,230.00,100.00,90.00,NA,14.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2756141.25,NA,NA,NA,1.50,NA
DWQ,RIVER,20.00,6/9/1987,31.00,6.15,0.00,7.00,5.00,170.00,600.00,540.00,710.00,1140.00,210.00,90.00,41.00,NA,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2756141.25,NA,NA,NA,1.50,NA
DWQ,UPPER,40.00,6/9/1987,30.33,7.47,0.50,7.50,4.00,20.00,600.00,260.00,280.00,860.00,180.00,60.00,50.00,NA,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773403.84,NA,NA,NA,1.52,NA
DWQ,MIDDLE,55.00,6/9/1987,27.67,6.87,4.17,7.30,6.00,10.00,600.00,10.00,20.00,610.00,160.00,60.00,47.00,NA,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2871077.31,NA,NA,NA,1.54,NA
ECU,RIVER,-10.00,6/16/1987,27.50,8.20,0.00,7.70,NA,23.80,NA,645.82,669.62,NA,NA,130.82,15.62,NA,NA,27.00,6.30,0.00,0.00,2.16,NA,184.66,NA,NA,NA,2151558.28,NA,NA,NA,1.64,2.13
ECU,RIVER,10.00,6/16/1987,27.50,5.40,0.00,7.30,NA,238.14,NA,565.32,803.46,NA,NA,163.06,NA,NA,NA,26.50,3.80,0.00,0.00,3.38,NA,153.44,NA,NA,NA,2151558.28,NA,NA,NA,1.64,1.36
ECU,UPPER,40.00,6/16/1987,27.00,5.60,0.00,7.70,NA,350.98,NA,590.38,941.36,NA,NA,243.35,9.21,NA,NA,27.00,5.60,0.40,0.40,2.75,NA,43.96,NA,NA,NA,2134577.06,NA,NA,NA,1.65,1.68
ECU,MIDDLE,60.00,6/16/1987,27.00,8.80,2.90,8.60,NA,16.66,NA,1.40,18.06,NA,NA,79.36,23.23,NA,NA,25.20,5.90,3.80,0.90,1.49,NA,278.88,NA,NA,NA,2189474.81,NA,NA,NA,1.63,3.09
ECU,BEND,120.00,6/16/1987,26.00,7.20,6.10,NA,NA,8.68,NA,1.40,10.08,NA,NA,81.22,29.10,NA,NA,26.00,6.90,6.10,0.00,1.44,NA,220.50,NA,NA,NA,2530276.06,NA,NA,NA,1.63,3.21
ECU,LOWER,160.00,6/16/1987,26.00,7.90,6.50,NA,NA,8.68,NA,1.40,10.08,NA,NA,25.11,NA,NA,NA,25.50,7.10,6.80,0.30,1.62,NA,240.52,NA,NA,NA,3898480.90,NA,NA,NA,1.49,2.85
ECU,SOUND,180.00,6/16/1987,25.00,6.70,5.30,7.80,NA,56.14,NA,4.20,60.34,NA,NA,137.02,NA,NA,NA,25.50,5.90,5.20,-0.10,2.28,NA,168.56,NA,NA,NA,3898480.90,NA,NA,NA,1.49,2.02
DWQ,RIVER,20.00,6/19/1987,31.00,6.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1889176.89,NA,NA,NA,1.67,NA
DWQ,MIDDLE,55.00,6/22/1987,27.20,7.70,3.50,7.54,NA,20.00,700.00,10.00,30.00,710.00,230.00,150.00,44.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1907267.20,NA,NA,NA,1.67,NA
DWQ,LOWER,160.00,6/23/1987,26.50,6.90,9.20,7.20,5.00,10.00,400.00,10.00,20.00,410.00,80.00,40.00,19.00,NA,6.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064607.53,NA,NA,NA,1.55,NA
ECU,RIVER,-10.00,7/9/1987,34.00,5.50,0.00,NA,NA,54.32,NA,670.18,724.50,NA,NA,318.06,NA,NA,NA,32.00,4.90,0.00,0.00,1.45,NA,46.20,NA,NA,NA,1602022.94,NA,NA,NA,1.49,3.17
ECU,RIVER,10.00,7/9/1987,33.00,8.20,0.00,NA,NA,28.84,NA,601.30,630.14,NA,NA,295.12,NA,NA,NA,29.50,3.50,0.00,0.00,5.58,NA,258.16,NA,NA,NA,1602022.94,NA,NA,NA,1.49,0.83
ECU,UPPER,40.00,7/9/1987,33.60,6.30,0.20,NA,NA,132.02,NA,626.64,758.66,NA,NA,319.92,NA,NA,NA,28.20,0.30,6.00,5.80,3.15,NA,122.08,NA,NA,NA,1679716.08,NA,NA,NA,1.48,1.46
ECU,MIDDLE,60.00,7/9/1987,32.00,9.80,2.20,NA,NA,10.22,NA,1.40,11.62,NA,NA,148.18,NA,NA,NA,28.00,0.30,8.50,6.30,2.27,NA,308.28,NA,NA,NA,1745674.29,NA,NA,NA,1.50,2.03
ECU,BEND,120.00,7/9/1987,30.00,7.80,6.40,NA,NA,20.30,NA,3.36,23.66,NA,NA,169.26,NA,NA,NA,29.50,5.60,7.50,1.10,1.11,NA,115.36,NA,NA,NA,1852497.20,NA,NA,NA,1.50,4.15
ECU,LOWER,160.00,7/9/1987,29.00,7.50,8.20,NA,NA,13.16,NA,3.36,16.52,NA,NA,107.57,NA,NA,NA,28.00,0.30,11.50,3.30,1.11,NA,103.18,NA,NA,NA,1928347.02,NA,NA,NA,1.61,4.15
ECU,SOUND,180.00,7/9/1987,30.00,7.60,7.80,NA,NA,17.08,NA,2.66,19.74,NA,NA,47.12,NA,NA,NA,29.20,7.00,8.50,0.70,1.20,NA,91.98,NA,NA,NA,1928347.02,NA,NA,NA,1.61,3.85
DWQ,RIVER,0.00,7/16/1987,28.77,4.67,0.00,6.37,4.00,80.00,500.00,780.00,860.00,1280.00,360.00,260.00,10.00,0.90,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2203166.93,NA,NA,NA,1.53,NA
DWQ,RIVER,5.00,7/16/1987,28.50,3.17,0.07,6.40,3.00,180.00,500.00,630.00,810.00,1130.00,180.00,220.00,18.00,0.60,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2203166.93,NA,NA,NA,1.53,NA
DWQ,RIVER,20.00,7/16/1987,28.70,2.27,1.87,6.67,2.00,320.00,600.00,460.00,780.00,1060.00,320.00,230.00,4.00,0.70,7.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2203166.93,NA,NA,NA,1.53,NA
DWQ,UPPER,40.00,7/16/1987,28.13,4.40,5.37,6.70,6.00,130.00,500.00,210.00,340.00,710.00,300.00,240.00,18.00,1.00,9.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026180.17,NA,NA,NA,1.46,NA
DWQ,MIDDLE,55.00,7/16/1987,27.50,5.40,9.00,7.13,3.00,20.00,500.00,10.00,30.00,510.00,310.00,240.00,53.00,1.00,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1847811.51,NA,NA,NA,1.51,NA
DWQ,LOWER,160.00,7/16/1987,28.00,6.20,12.80,7.70,2.00,10.00,500.00,10.00,20.00,510.00,150.00,100.00,25.00,0.90,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1848625.59,NA,NA,NA,1.59,NA
ECU,RIVER,-10.00,7/21/1987,33.00,7.10,0.00,7.60,NA,23.38,NA,846.44,869.82,NA,NA,296.05,9.62,NA,NA,30.00,6.20,0.00,0.00,2.10,NA,96.46,NA,NA,NA,1654560.07,NA,NA,NA,1.44,2.19
ECU,RIVER,10.00,7/21/1987,32.00,9.80,0.30,7.10,NA,206.78,NA,620.20,826.98,NA,NA,224.44,6.81,NA,NA,28.00,0.30,4.30,4.00,5.76,NA,134.40,NA,NA,NA,1654560.07,NA,NA,NA,1.44,0.80
ECU,UPPER,40.00,7/21/1987,30.50,9.90,2.90,8.50,NA,59.50,NA,186.62,246.12,NA,NA,152.83,88.91,NA,NA,28.50,0.30,6.10,3.20,3.24,NA,299.46,NA,NA,NA,1895275.83,NA,NA,NA,1.41,1.42
ECU,MIDDLE,60.00,7/21/1987,29.00,8.30,6.80,8.60,NA,59.50,NA,1.40,60.90,NA,NA,188.48,33.24,NA,NA,27.50,0.20,7.50,0.70,1.95,NA,377.58,NA,NA,NA,2069360.73,NA,NA,NA,1.46,2.37
ECU,BEND,120.00,7/21/1987,27.50,5.90,8.00,7.90,NA,55.02,NA,1.40,56.42,NA,NA,140.74,10.82,NA,NA,27.50,5.30,8.00,0.00,1.51,NA,238.00,NA,NA,NA,1872708.41,NA,NA,NA,1.46,3.05
ECU,LOWER,160.00,7/21/1987,27.50,6.30,8.60,NA,NA,56.84,NA,1.40,58.24,NA,NA,120.90,13.22,NA,NA,27.50,5.20,9.30,0.70,1.58,NA,216.86,NA,NA,NA,1870587.65,NA,NA,NA,1.54,2.91
ECU,SOUND,180.00,7/21/1987,27.00,6.30,7.00,8.10,NA,69.86,NA,1.40,71.26,NA,NA,79.36,15.22,NA,NA,27.00,5.70,9.50,2.50,1.63,NA,149.94,NA,NA,NA,1870587.65,NA,NA,NA,1.54,2.84
ECU,RIVER,-10.00,8/4/1987,31.00,5.80,0.00,NA,NA,73.50,NA,959.84,1033.34,NA,NA,345.65,4.41,NA,NA,31.00,5.40,0.00,0.00,2.42,NA,21.00,NA,NA,NA,1777283.54,NA,NA,NA,1.48,1.90
ECU,RIVER,10.00,8/4/1987,31.00,4.80,0.20,8.10,NA,225.82,NA,586.04,811.86,NA,NA,282.72,21.23,NA,NA,30.00,3.40,0.20,0.00,5.79,NA,156.66,NA,NA,NA,1777283.54,NA,NA,NA,1.48,0.80
ECU,UPPER,40.00,8/4/1987,33.00,8.20,3.20,8.30,NA,7.00,NA,102.76,109.76,NA,NA,285.51,73.29,NA,NA,30.00,2.80,3.50,0.30,3.92,NA,543.76,NA,NA,NA,1662212.44,NA,NA,NA,1.54,1.18
ECU,MIDDLE,60.00,8/4/1987,32.00,7.80,6.50,8.10,NA,7.00,NA,1.40,8.40,NA,NA,247.38,24.03,NA,NA,30.00,5.40,7.00,0.50,1.74,NA,303.94,NA,NA,NA,1483566.94,NA,NA,NA,1.56,2.65
ECU,BEND,120.00,8/4/1987,31.00,7.80,9.00,7.60,NA,7.00,NA,57.96,64.96,NA,NA,187.24,10.41,NA,NA,31.00,0.30,11.10,2.10,1.68,NA,225.82,NA,NA,NA,1380058.19,NA,NA,NA,1.56,2.75
ECU,LOWER,160.00,8/4/1987,31.00,6.00,8.50,NA,NA,7.00,NA,135.52,142.52,NA,NA,140.74,15.62,NA,NA,31.00,5.70,7.00,-1.50,1.33,NA,185.64,NA,NA,NA,1635118.36,NA,NA,NA,1.52,3.47
ECU,SOUND,180.00,8/4/1987,30.10,6.00,6.80,6.60,NA,45.92,NA,40.46,86.38,NA,NA,252.96,17.22,NA,NA,28.00,1.30,12.10,5.30,1.79,NA,241.50,NA,NA,NA,1635118.36,NA,NA,NA,1.52,2.58
ECU,RIVER,-10.00,8/18/1987,29.50,4.80,0.00,7.20,NA,216.02,NA,220.64,436.66,NA,NA,191.58,3.21,NA,NA,28.50,4.60,0.00,0.00,2.54,NA,21.00,NA,NA,NA,1664071.13,NA,NA,NA,1.40,1.81
DWQ,RIVER,0.00,8/18/1987,28.44,7.40,NA,6.76,6.00,210.00,600.00,820.00,1030.00,1420.00,240.00,150.00,3.00,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1664071.13,NA,NA,NA,1.40,NA
DWQ,RIVER,5.00,8/18/1987,27.38,3.93,0.70,6.85,5.00,270.00,800.00,640.00,910.00,1440.00,260.00,150.00,3.00,0.70,10.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1664071.13,NA,NA,NA,1.40,NA
ECU,RIVER,10.00,8/18/1987,31.00,4.40,0.00,7.10,NA,207.48,NA,164.08,371.56,NA,NA,201.50,4.41,NA,NA,28.00,3.70,0.00,0.00,3.74,NA,45.08,NA,NA,NA,1664071.13,NA,NA,NA,1.40,1.23
DWQ,RIVER,20.00,8/18/1987,28.75,7.90,NA,7.45,6.00,180.00,700.00,540.00,720.00,1240.00,230.00,140.00,8.00,0.70,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1664071.13,NA,NA,NA,1.40,NA
DWQ,UPPER,40.00,8/18/1987,29.40,5.88,NA,7.15,2.00,160.00,700.00,510.00,670.00,1210.00,270.00,180.00,18.00,0.80,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830513.42,NA,NA,NA,1.42,NA
ECU,UPPER,40.00,8/18/1987,31.00,5.20,0.00,7.40,NA,170.10,NA,119.42,289.52,NA,NA,205.53,9.21,NA,NA,28.00,2.20,2.40,2.40,3.12,NA,38.36,NA,NA,NA,1830513.42,NA,NA,NA,1.42,1.48
DWQ,MIDDLE,55.00,8/18/1987,29.63,8.70,NA,8.30,7.00,40.00,800.00,10.00,50.00,810.00,280.00,200.00,41.00,0.70,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921750.68,NA,NA,NA,1.39,NA
ECU,MIDDLE,60.00,8/18/1987,31.00,11.80,3.90,8.60,NA,7.00,NA,32.48,39.48,NA,NA,193.44,47.26,NA,NA,27.50,0.30,7.50,3.60,4.08,NA,287.14,NA,NA,NA,1921750.68,NA,NA,NA,1.39,1.13
ECU,BEND,120.00,8/18/1987,30.00,9.30,7.00,8.50,NA,11.34,NA,16.66,28.00,NA,NA,172.05,23.23,NA,NA,28.50,4.90,6.50,-0.50,1.58,NA,92.40,NA,NA,NA,2354118.03,NA,NA,NA,1.39,2.92
ECU,LOWER,160.00,8/18/1987,28.50,7.80,9.00,NA,NA,166.46,NA,16.24,182.70,NA,NA,151.59,16.82,NA,NA,27.50,3.20,10.20,1.20,1.15,NA,194.60,NA,NA,NA,1852919.58,NA,NA,NA,1.48,4.02
ECU,SOUND,180.00,8/18/1987,28.00,7.00,9.00,7.80,NA,46.90,NA,13.72,60.62,NA,NA,100.75,23.22,NA,NA,28.00,NA,10.00,1.00,1.90,NA,203.56,NA,NA,NA,1852919.58,NA,NA,NA,1.48,2.43
DWQ,LOWER,160.00,8/19/1987,29.00,8.30,NA,7.80,8.00,20.00,500.00,10.00,30.00,510.00,150.00,120.00,18.00,1.25,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1847685.25,NA,NA,NA,1.49,NA
DWQ,SOUND,185.00,8/19/1987,29.70,8.30,NA,8.10,7.00,20.00,500.00,10.00,30.00,510.00,90.00,60.00,10.00,1.40,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1847685.25,NA,NA,NA,1.49,NA
ECU,RIVER,-10.00,9/3/1987,29.00,5.60,0.00,7.40,NA,65.80,NA,825.72,891.52,NA,NA,443.92,4.58,NA,NA,28.00,5.40,0.00,0.00,1.69,NA,40.32,NA,NA,NA,1272110.03,NA,NA,NA,1.66,2.73
ECU,RIVER,10.00,9/3/1987,28.00,4.00,0.00,7.80,NA,191.66,NA,555.38,747.04,NA,NA,320.23,3.43,NA,NA,28.00,0.90,2.70,2.70,5.63,NA,80.36,NA,NA,NA,1272110.03,NA,NA,NA,1.66,0.82
ECU,UPPER,40.00,9/3/1987,27.50,6.80,1.50,7.60,NA,105.56,NA,415.24,520.80,NA,NA,364.87,27.46,NA,NA,28.50,2.00,5.00,3.50,3.18,NA,192.50,NA,NA,NA,1259856.51,NA,NA,NA,1.63,1.45
ECU,MIDDLE,60.00,9/3/1987,27.50,10.00,6.00,8.60,NA,7.00,NA,1.40,8.40,NA,NA,176.70,36.85,NA,NA,27.50,9.80,6.00,0.00,2.86,NA,450.38,NA,NA,NA,1266058.26,NA,NA,NA,1.58,1.61
ECU,BEND,120.00,9/3/1987,27.00,7.70,8.10,8.10,NA,7.00,NA,1.40,8.40,NA,NA,151.28,18.43,NA,NA,27.50,6.40,8.50,0.40,1.79,NA,346.22,NA,NA,NA,1410737.01,NA,NA,NA,1.58,2.58
ECU,LOWER,160.00,9/3/1987,27.00,7.70,10.00,NA,NA,18.48,NA,1.40,19.88,NA,NA,128.96,13.62,NA,NA,27.00,7.60,8.00,-2.00,1.64,NA,274.26,NA,NA,NA,1866000.21,NA,NA,NA,1.47,2.81
ECU,SOUND,180.00,9/3/1987,26.50,7.60,11.20,6.70,NA,101.78,NA,25.20,126.98,NA,NA,120.28,12.02,NA,NA,27.00,7.50,11.00,-0.20,1.13,NA,251.02,NA,NA,NA,1866000.21,NA,NA,NA,1.47,4.07
DWQ,RIVER,0.00,9/8/1987,29.40,5.50,0.00,6.10,6.00,100.00,400.00,840.00,940.00,1240.00,390.00,280.00,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1563810.25,NA,NA,NA,1.46,NA
DWQ,RIVER,5.00,9/8/1987,30.60,6.40,0.00,6.10,11.00,130.00,500.00,710.00,840.00,1210.00,350.00,230.00,15.00,NA,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1563810.25,NA,NA,NA,1.46,NA
DWQ,RIVER,20.00,9/8/1987,28.30,4.40,0.00,6.10,12.00,110.00,400.00,400.00,510.00,800.00,260.00,150.00,2.00,NA,9.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1563810.25,NA,NA,NA,1.46,NA
DWQ,UPPER,40.00,9/8/1987,29.70,9.60,1.70,7.60,12.00,50.00,600.00,370.00,420.00,970.00,260.00,190.00,73.00,NA,7.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1693403.48,NA,NA,NA,1.48,NA
DWQ,MIDDLE,55.00,9/8/1987,29.70,13.10,6.10,8.40,11.00,30.00,600.00,10.00,40.00,610.00,220.00,160.00,29.00,NA,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1604979.72,NA,NA,NA,1.59,NA
DWQ,RIVER,0.00,9/9/1987,27.22,4.80,NA,6.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616499.98,NA,NA,NA,1.52,NA
DWQ,RIVER,5.00,9/9/1987,26.91,3.95,NA,5.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616499.98,NA,NA,NA,1.52,NA
DWQ,RIVER,20.00,9/9/1987,27.73,4.10,0.10,6.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616499.98,NA,NA,NA,1.52,NA
DWQ,UPPER,40.00,9/9/1987,28.30,7.03,2.93,7.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1631472.57,NA,NA,NA,1.51,NA
DWQ,MIDDLE,55.00,9/9/1987,28.27,10.00,7.27,7.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669698.42,NA,NA,NA,1.59,NA
DWQ,LOWER,160.00,9/10/1987,27.70,10.10,13.80,7.90,8.00,20.00,500.00,10.00,30.00,510.00,100.00,70.00,6.00,NA,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639019.70,NA,NA,NA,1.50,NA
DWQ,SOUND,185.00,9/10/1987,27.10,8.10,20.60,7.70,7.00,20.00,400.00,10.00,30.00,410.00,80.00,60.00,8.00,NA,5.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639019.70,NA,NA,NA,1.50,NA
ECU,RIVER,-10.00,9/15/1987,28.00,5.60,0.00,7.60,NA,122.36,NA,903.00,1025.36,NA,NA,569.78,2.81,NA,NA,28.00,4.80,0.00,0.00,2.12,NA,21.00,NA,NA,NA,3151653.09,NA,NA,NA,1.42,2.17
ECU,RIVER,10.00,9/15/1987,29.00,4.60,0.00,7.60,NA,216.30,NA,896.42,1112.72,NA,NA,373.55,6.41,NA,NA,27.50,4.00,0.00,0.00,4.89,NA,75.60,NA,NA,NA,3151653.09,NA,NA,NA,1.42,0.94
ECU,UPPER,40.00,9/15/1987,28.50,6.80,1.00,7.70,NA,120.68,NA,498.40,619.08,NA,NA,289.54,89.32,NA,NA,28.00,0.60,5.00,4.00,4.56,NA,401.52,NA,NA,NA,3231148.47,NA,NA,NA,1.40,1.01
ECU,MIDDLE,60.00,9/15/1987,28.00,9.00,4.20,8.60,NA,64.12,NA,84.98,149.10,NA,NA,155.00,46.46,NA,NA,27.00,1.00,8.80,4.60,3.06,NA,367.08,NA,NA,NA,2896204.98,NA,NA,NA,1.52,1.51
ECU,BEND,120.00,9/15/1987,27.50,7.80,7.40,8.30,NA,58.80,NA,1.40,60.20,NA,NA,116.25,28.44,NA,NA,28.50,5.90,7.80,0.40,1.30,NA,238.98,NA,NA,NA,2250592.35,NA,NA,NA,1.52,3.55
ECU,LOWER,160.00,9/15/1987,27.50,7.80,8.50,NA,NA,31.64,NA,2.80,34.44,NA,NA,96.72,23.63,NA,NA,27.00,1.20,10.00,1.50,1.05,NA,229.32,NA,NA,NA,1843818.97,NA,NA,NA,1.52,4.39
ECU,SOUND,180.00,9/15/1987,27.00,8.60,8.00,8.40,NA,39.76,NA,6.30,46.06,NA,NA,65.72,58.68,NA,NA,28.00,0.80,9.50,1.50,1.63,NA,534.38,NA,NA,NA,1843818.97,NA,NA,NA,1.52,2.83
ECU,RIVER,-10.00,9/29/1987,24.00,5.90,0.00,7.80,NA,102.34,NA,814.66,917.00,NA,NA,332.32,3.61,NA,NA,22.00,5.60,0.00,0.00,1.87,NA,45.22,NA,NA,NA,1946561.62,NA,NA,NA,1.48,2.46
ECU,RIVER,10.00,9/29/1987,24.50,5.50,0.50,7.60,NA,190.40,NA,776.58,966.98,NA,NA,264.74,16.42,NA,NA,23.20,2.00,2.90,2.40,4.59,NA,142.94,NA,NA,NA,1946561.62,NA,NA,NA,1.48,1.00
ECU,UPPER,40.00,9/29/1987,25.20,10.40,3.20,8.50,NA,15.40,NA,407.26,422.66,NA,NA,247.07,39.65,NA,NA,23.10,4.80,5.00,1.80,2.54,NA,309.40,NA,NA,NA,2096444.36,NA,NA,NA,1.45,1.81
ECU,MIDDLE,60.00,9/29/1987,26.00,8.40,6.50,8.20,NA,9.38,NA,1.40,10.78,NA,NA,229.40,34.45,NA,NA,23.10,7.20,6.30,-0.20,2.36,NA,293.44,NA,NA,NA,2483121.17,NA,NA,NA,1.39,1.96
ECU,BEND,120.00,9/29/1987,8.10,8.20,7.60,NA,NA,11.76,NA,6.58,18.34,NA,NA,179.49,13.62,NA,NA,23.50,7.50,8.00,0.40,1.40,NA,110.04,NA,NA,NA,3367342.79,NA,NA,NA,1.39,3.30
ECU,LOWER,160.00,9/29/1987,23.80,6.30,9.00,NA,NA,11.76,NA,4.34,16.10,NA,NA,120.59,17.62,NA,NA,23.10,5.60,9.60,0.60,1.23,NA,38.78,NA,NA,NA,2704876.60,NA,NA,NA,1.48,3.75
ECU,SOUND,180.00,9/29/1987,24.50,7.40,9.00,8.10,NA,30.80,NA,5.18,35.98,NA,NA,71.61,9.62,NA,NA,27.20,7.40,10.00,1.00,1.00,NA,174.86,NA,NA,NA,2704876.60,NA,NA,NA,1.48,4.61
DWQ,RIVER,0.00,10/21/1987,17.00,7.50,0.00,7.20,6.00,40.00,300.00,1100.00,1140.00,1400.00,360.00,260.00,2.00,NA,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348949.86,NA,NA,NA,1.67,NA
DWQ,RIVER,5.00,10/21/1987,17.33,3.43,2.67,6.90,7.00,100.00,300.00,930.00,1030.00,1230.00,340.00,220.00,NA,NA,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348949.86,NA,NA,NA,1.67,NA
DWQ,RIVER,20.00,10/21/1987,18.00,4.13,3.00,NA,1.00,80.00,600.00,500.00,580.00,1100.00,270.00,150.00,22.00,NA,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348949.86,NA,NA,NA,1.67,NA
