sys.sample.code,sys.loc.code,soil.type,sample.type,parent.sample.code,bkg.char.group,start.depth,sample.date,chemical.name,detect.lag,final.detect.flag,final.result.value,final.detection.limit,combo.result
BG-10(070190),BG10,upland,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
BG-2(070190),BG02,upland,N,,background,0.3,7/1/1990,Silver,N,N,,0.803,<0.803
18GP32SB0812,18GP032,alluvial,N,,Area 18,8,6/26/2002,Mercury,N,N,,0.188,<0.188
18GP32SB0408,18GP032,alluvial,N,,Area 18,4,6/26/2002,Mercury,N,N,,0.237,<0.237
18GP32SB0004,18GP032,alluvial,N,,Area 18,0,6/26/2002,Mercury,N,N,,0.242,<0.242
BG-1(070190),BG01,alluvial,N,,background,0.3,7/1/1990,Silver,N,N,,0.803,<0.803
BG-6(070190),BG06,alluvial,N,,background,0.3,7/1/1990,Silver,N,N,,0.803,<0.803
BG-16(070190),BG16,upland,N,,background,0.3,7/1/1990,Silver,N,N,,0.803,<0.803
BG-12(070190),BG12,alluvial,N,,background,0.3,7/1/1990,Silver,N,N,,0.803,<0.803
BG-4(070190),BG04,alluvial,N,,background,0.3,7/1/1990,Silver,N,N,,0.803,<0.803
BG-19(070190),BG19,upland,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
BG-2(070190),BG02,upland,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
BG-16(070190),BG16,upland,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
BG-12(070190),BG12,alluvial,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
BG-13(070190),BG13,upland,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
BG-14(070190),BG14,alluvial,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
BG-18(070190),BG18,upland,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
BG-1(070190),BG01,alluvial,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
BG-15(070190),BG15,upland,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
BG-17(070190),BG17,upland,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
18GP32SB0812,18GP032,alluvial,N,,Area 18,8,6/26/2002,Antimony,N,N,,1.88,<1.88
BG-19(070190),BG19,upland,N,,background,0.3,7/1/1990,Thallium,N,N,,34.3,<34.3
BG-11(070190),BG11,alluvial,N,,background,0.3,7/1/1990,Selenium,N,N,,20.7,<20.7
18IT00111,18GP152,alluvial,N,,Area 18,0,4/15/2003,Antimony,N,N,,1.94,<1.94
DT2(4-8),DT-2,alluvial,N,,background,4,3/25/2002,Antimony,N,N,,5,<5
Fike4(4-8),Fike-4,alluvial,N,,background,4,3/25/2002,Antimony,N,N,,5,<5
DT3(0-4),DT-3,alluvial,N,,background,0,3/25/2002,Antimony,N,N,,5,<5
Fike2(0-4),Fike-2,alluvial,N,,background,0,3/25/2002,Antimony,N,N,,5,<5
18IT00077,18GP147,alluvial,N,,Area 18,4,4/15/2003,Antimony,N,N,,2.07,<2.07
18IT00112,18GP152,alluvial,N,,Area 18,4,4/15/2003,Antimony,N,N,,2.11,<2.11
18IT00113,18GP152,alluvial,N,,Area 18,8,4/15/2003,Antimony,N,N,,1.77,<1.77
DT1(0-4),DT-1,alluvial,N,,background,0,3/25/2002,Antimony,N,N,,5,<5
BG-3(070190),BG03,alluvial,N,,background,0.3,7/1/1990,Thallium,N,N,,34.3,<34.3
18IT00085,18GP148,alluvial,N,,Area 18,8,4/15/2003,Antimony,N,N,,1.8,<1.8
Fike1(0-4),Fike-1,alluvial,N,,background,0,3/25/2002,Antimony,N,N,,5,<5
DT3(0-4),DT-3,alluvial,N,,background,0,3/25/2002,Cadmium,N,N,,0.6,<0.6
DT2(4-8),DT-2,alluvial,N,,background,4,3/25/2002,Cadmium,N,N,,0.6,<0.6
DT2(0-4),DT-2,alluvial,N,,background,0,3/25/2002,Cadmium,N,N,,0.3,<0.3
DT10(4-8),DT-10,alluvial,N,,background,4,3/25/2002,Cadmium,N,N,,0.6,<0.6
DT10(0-4),DT-10,alluvial,N,,background,0,3/25/2002,Cadmium,N,N,,1.5,<1.5
DT1(4-8),DT-1,alluvial,N,,background,4,3/25/2002,Cadmium,N,N,,1.2,<1.2
DT1(0-4),DT-1,alluvial,N,,background,0,3/25/2002,Cadmium,N,N,,0.3,<0.3
DT3(4-8),DT-3,alluvial,N,,background,4,3/25/2002,Cadmium,N,N,,0.6,<0.6
DT9(0-4),DT-9,alluvial,N,,background,0,3/25/2002,Cadmium,N,N,,1.5,<1.5
18IT00078,18GP147,alluvial,N,,Area 18,8,4/15/2003,Antimony,N,N,,2.55,<2.55
DT10(4-8),DT-10,alluvial,N,,background,4,3/25/2002,Antimony,N,N,,5,<5
Fike5(0-4),Fike-5,alluvial,N,,background,0,3/25/2002,Arsenic,N,N,,1,<1
Fike3(0-4),Fike-3,alluvial,N,,background,0,3/25/2002,Arsenic,N,N,,5,<5
Fike2(4-8),Fike-2,alluvial,N,,background,4,3/25/2002,Arsenic,N,N,,5,<5
18IT00076,18GP147,alluvial,N,,Area 18,0,4/15/2003,Mercury,N,N,,0.249,<0.249
18IT00112,18GP152,alluvial,N,,Area 18,4,4/15/2003,Mercury,N,N,,0.211,<0.211
18IT00085,18GP148,alluvial,N,,Area 18,8,4/15/2003,Mercury,N,N,,0.18,<0.18
18IT00084,18GP148,alluvial,N,,Area 18,4,4/15/2003,Cadmium,N,N,,0.933,<0.933
18IT00111,18GP152,alluvial,N,,Area 18,0,4/15/2003,Mercury,N,N,,0.194,<0.194
18IT00111,18GP152,alluvial,N,,Area 18,0,4/15/2003,Cadmium,N,N,,0.984,<0.984
Fike5(0-4),Fike-5,alluvial,N,,background,0,3/25/2002,Antimony,N,N,,5,<5
DT2(0-4),DT-2,alluvial,N,,background,0,3/25/2002,Antimony,N,N,,5,<5
DT9(0-4),DT-9,alluvial,N,,background,0,3/25/2002,Antimony,N,N,,5,<5
DT9(4-8),DT-9,alluvial,N,,background,4,3/25/2002,Antimony,N,N,,5,<5
Fike5(4-8),Fike-5,alluvial,N,,background,4,3/25/2002,Antimony,N,N,,5,<5
Fike3(0-4),Fike-3,alluvial,N,,background,0,3/25/2002,Antimony,N,N,,5,<5
Fike3(4-8),Fike-3,alluvial,N,,background,4,3/25/2002,Antimony,N,N,,5,<5
DT1(4-8),DT-1,alluvial,N,,background,4,3/25/2002,Antimony,N,N,,5,<5
Fike1(4-8),Fike-1,alluvial,N,,background,4,3/25/2002,Antimony,N,N,,5,<5
DT10(0-4),DT-10,alluvial,N,,background,0,3/25/2002,Antimony,N,N,,5,<5
Fike2(4-8),Fike-2,alluvial,N,,background,4,3/25/2002,Antimony,N,N,,5,<5
Fike3(0-4),Fike-3,alluvial,N,,background,0,3/25/2002,Cadmium,N,N,,1.2,<1.2
18IT00084,18GP148,alluvial,N,,Area 18,4,4/15/2003,Mercury,N,N,,0.211,<0.211
18IT00085,18GP148,alluvial,N,,Area 18,8,4/15/2003,Selenium,N,N,,0.72,<0.72
Fike2(0-4),Fike-2,alluvial,N,,background,0,3/25/2002,Cadmium,N,N,,1.2,<1.2
18IT00126,18GP154,alluvial,N,,Area 18,4,4/14/2003,Silver,N,N,,1.48,<1.48
18IT00127,18GP154,alluvial,N,,Area 18,8,4/14/2003,Silver,N,N,,1.12,<1.12
18IT00125,18GP154,alluvial,N,,Area 18,0,4/14/2003,Silver,N,N,,1.45,<1.45
18IT00105,18GP151,alluvial,N,,Area 18,4,4/14/2003,Selenium,N,N,,0.818,<0.818
18IT00106,18GP151,alluvial,N,,Area 18,8,4/14/2003,Selenium,N,N,,0.881,<0.881
18IT00104,18GP151,alluvial,N,,Area 18,0,4/14/2003,Selenium,N,N,,0.732,<0.732
18IT00126,18GP154,alluvial,N,,Area 18,4,4/14/2003,Selenium,N,N,,0.756,<0.756
18IT00125,18GP154,alluvial,N,,Area 18,0,4/14/2003,Selenium,N,N,,0.895,<0.895
18IT00104,18GP151,alluvial,N,,Area 18,0,4/14/2003,Silver,N,N,,1.26,<1.26
18IT00112,18GP152,alluvial,N,,Area 18,4,4/15/2003,Selenium,N,N,,0.843,<0.843
18IT00105,18GP151,alluvial,N,,Area 18,4,4/14/2003,Silver,N,N,,1.29,<1.29
18IT00111,18GP152,alluvial,N,,Area 18,0,4/15/2003,Selenium,N,N,,0.776,<0.776
18IT00106,18GP151,alluvial,N,,Area 18,8,4/14/2003,Mercury,N,N,,0.22,<0.22
18IT00105,18GP151,alluvial,N,,Area 18,4,4/14/2003,Mercury,N,N,,0.205,<0.205
18IT00104,18GP151,alluvial,N,,Area 18,0,4/14/2003,Mercury,N,N,,0.183,<0.183
18IT00125,18GP154,alluvial,N,,Area 18,0,4/14/2003,Mercury,N,N,,0.224,<0.224
18IT00126,18GP154,alluvial,N,,Area 18,4,4/14/2003,Mercury,N,N,,0.189,<0.189
18IT00127,18GP154,alluvial,N,,Area 18,8,4/14/2003,Mercury,N,N,,0.232,<0.232
18IT00077,18GP147,alluvial,N,,Area 18,4,4/15/2003,Selenium,N,N,,0.829,<0.829
Fike1(4-8),Fike-1,alluvial,N,,background,4,3/25/2002,Mercury,N,N,,0.1,<0.1
18IT00076,18GP147,alluvial,N,,Area 18,0,4/15/2003,Selenium,N,N,,0.997,<0.997
Fike4(0-4),Fike-4,alluvial,N,,background,0,3/25/2002,Antimony,N,N,,5,<5
BG-4(070190),BG04,alluvial,N,,background,0.3,7/1/1990,Thallium,N,N,,34.3,<34.3
Fike1(4-8),Fike-1,alluvial,N,,background,4,3/25/2002,Cadmium,N,N,,0.6,<0.6
Fike5(0-4),Fike-5,alluvial,N,,background,0,3/25/2002,Cadmium,N,N,,0.3,<0.3
Fike2(4-8),Fike-2,alluvial,N,,background,4,3/25/2002,Cadmium,N,N,,0.6,<0.6
Fike1(0-4),Fike-1,alluvial,N,,background,0,3/25/2002,Cadmium,N,N,,0.3,<0.3
Fike5(4-8),Fike-5,alluvial,N,,background,4,3/25/2002,Cadmium,N,N,,0.6,<0.6
Fike4(0-4),Fike-4,alluvial,N,,background,0,3/25/2002,Cadmium,N,N,,1.2,<1.2
DT9(4-8),DT-9,alluvial,N,,background,4,3/25/2002,Cadmium,N,N,,0.3,<0.3
Fike3(4-8),Fike-3,alluvial,N,,background,4,3/25/2002,Cadmium,N,N,,0.6,<0.6
18IT00106,18GP151,alluvial,N,,Area 18,8,4/14/2003,Silver,N,N,,1.38,<1.38
18IT00084,18GP148,alluvial,N,,Area 18,4,4/15/2003,Antimony,N,N,,2.11,<2.11
Fike4(4-8),Fike-4,alluvial,N,,background,4,3/25/2002,Cadmium,N,N,,0.6,<0.6
18IT00077,18GP147,alluvial,N,,Area 18,4,4/15/2003,Mercury,N,N,,0.207,<0.207
18IT00113,18GP152,alluvial,N,,Area 18,8,4/15/2003,Mercury,N,N,,0.177,<0.177
18IT00078,18GP147,alluvial,N,,Area 18,8,4/15/2003,Mercury,N,N,,0.255,<0.255
18IT00104,18GP151,alluvial,N,,Area 18,0,4/14/2003,Thallium,N,N,,0.366,<0.366
18IT00105,18GP151,alluvial,N,,Area 18,4,4/14/2003,Thallium,N,N,,0.409,<0.409
18IT00106,18GP151,alluvial,N,,Area 18,8,4/14/2003,Thallium,N,N,,0.441,<0.441
18IT00127,18GP154,alluvial,N,,Area 18,8,4/14/2003,Thallium,N,N,,0.464,<0.464
18IT00125,18GP154,alluvial,N,,Area 18,0,4/14/2003,Thallium,N,N,,0.447,<0.447
18IT00126,18GP154,alluvial,N,,Area 18,4,4/14/2003,Thallium,N,N,,0.378,<0.378
DT3(4-8),DT-3,alluvial,N,,background,4,3/25/2002,Antimony,N,N,,5,<5
18IT00112,18GP152,alluvial,N,,Area 18,4,4/15/2003,Thallium,N,N,,0.421,<0.421
DT3(0-4),DT-3,alluvial,N,,background,0,3/25/2002,Thallium,N,N,,1,<1
Fike5(0-4),Fike-5,alluvial,N,,background,0,3/25/2002,Thallium,N,N,,1,<1
Fike5(4-8),Fike-5,alluvial,N,,background,4,3/25/2002,Thallium,N,N,,1,<1
Fike3(4-8),Fike-3,alluvial,N,,background,4,3/25/2002,Thallium,N,N,,1,<1
18IT00111,18GP152,alluvial,N,,Area 18,0,4/15/2003,Thallium,N,N,,0.388,<0.388
18IT00084,18GP148,alluvial,N,,Area 18,4,4/15/2003,Thallium,N,N,,0.422,<0.422
18IT00085,18GP148,alluvial,N,,Area 18,8,4/15/2003,Thallium,N,N,,0.36,<0.36
BG-15(070190),BG15,upland,N,,background,0.3,7/1/1990,Lead,N,N,,7.44,<7.44
DT12(0-4),DT-12,alluvial,N,,background,0,3/26/2002,Antimony,N,N,,5,<5
18IT00113,18GP152,alluvial,N,,Area 18,8,4/15/2003,Thallium,N,N,,0.354,<0.354
DT2(4-8),DT-2,alluvial,N,,background,4,3/25/2002,Thallium,N,N,,1,<1
18GP33SB0408,18GP033,alluvial,N,,Area 18,4,6/25/2002,Beryllium,N,N,,0.454,<0.454
18GP33SB0812,18GP033,alluvial,N,,Area 18,8,6/25/2002,Beryllium,N,N,,0.548,<0.548
18IT00099,18GP150,alluvial,N,,Area 18,8,4/16/2003,Antimony,N,N,,2.37,<2.37
DT7(0-4),DT-7,alluvial,N,,background,0,3/26/2002,Antimony,N,N,,5,<5
DT11(0-4),DT-11,alluvial,N,,background,0,3/26/2002,Antimony,N,N,,5,<5
DT14(0-4),DT-14,alluvial,N,,background,0,3/26/2002,Antimony,N,N,,5,<5
DT8(4-8),DT-8,alluvial,N,,background,4,3/26/2002,Antimony,N,N,,5,<5
DT5(4-8),DT-5,alluvial,N,,background,4,3/26/2002,Antimony,N,N,,5,<5
Fike4(0-4),Fike-4,alluvial,N,,background,0,3/25/2002,Mercury,N,N,,0.1,<0.1
18IT00078,18GP147,alluvial,N,,Area 18,8,4/15/2003,Thallium,N,N,,0.51,<0.51
Fike1(0-4),Fike-1,alluvial,N,,background,0,3/25/2002,Thallium,N,N,,1,<1
BG-2(070190),BG02,upland,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-19(070190),BG19,upland,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-7(070190),BG07,alluvial,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-14(070190),BG14,alluvial,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
18IT00076,18GP147,alluvial,N,,Area 18,0,4/15/2003,Thallium,N,N,,0.499,<0.499
18IT00083,18GP148,alluvial,N,,Area 18,0,4/15/2003,Thallium,N,N,,0.441,<0.441
18IT00077,18GP147,alluvial,N,,Area 18,4,4/15/2003,Thallium,N,N,,0.414,<0.414
DT1(0-4),DT-1,alluvial,N,,background,0,3/25/2002,Thallium,N,N,,1,<1
Fike2(0-4),Fike-2,alluvial,N,,background,0,3/25/2002,Thallium,N,N,,1,<1
Fike1(4-8),Fike-1,alluvial,N,,background,4,3/25/2002,Thallium,N,N,,1,<1
Fike3(0-4),Fike-3,alluvial,N,,background,0,3/25/2002,Thallium,N,N,,1,<1
Fike4(0-4),Fike-4,alluvial,N,,background,0,3/25/2002,Thallium,N,N,,1,<1
Fike4(4-8),Fike-4,alluvial,N,,background,4,3/25/2002,Thallium,N,N,,1,<1
DT1(4-8),DT-1,alluvial,N,,background,4,3/25/2002,Thallium,N,N,,1,<1
Fike2(4-8),Fike-2,alluvial,N,,background,4,3/25/2002,Thallium,N,N,,1,<1
DT9(0-4),DT-9,alluvial,N,,background,0,3/25/2002,Thallium,N,N,,1,<1
DT10(0-4),DT-10,alluvial,N,,background,0,3/25/2002,Thallium,N,N,,1,<1
DT10(4-8),DT-10,alluvial,N,,background,4,3/25/2002,Thallium,N,N,,1,<1
DT2(0-4),DT-2,alluvial,N,,background,0,3/25/2002,Thallium,N,N,,1,<1
DT9(4-8),DT-9,alluvial,N,,background,4,3/25/2002,Thallium,N,N,,1,<1
DT8(0-4),DT-8,alluvial,N,,background,0,3/26/2002,Antimony,N,N,,5,<5
DT3(4-8),DT-3,alluvial,N,,background,4,3/25/2002,Thallium,N,N,,1,<1
DT8(4-8),DT-8,alluvial,N,,background,4,3/26/2002,Arsenic,N,N,,5,<5
18GP35SB0812,18GP035,alluvial,N,,Area 18,8,6/25/2002,Antimony,N,N,,2.56,<2.56
DT6(4-8),DT-6,alluvial,N,,background,4,3/26/2002,Arsenic,N,N,,5,<5
18GP33SB0004,18GP033,alluvial,N,,Area 18,0,6/25/2002,Antimony,N,N,,1.67,<1.67
DT5(0-4),DT-5,alluvial,N,,background,0,3/26/2002,Arsenic,N,N,,5,<5
DT14(4-8),DT-14,alluvial,N,,background,4,3/26/2002,Arsenic,N,N,,5,<5
18IT00090,18GP149,alluvial,N,,Area 18,0,4/16/2003,Antimony,N,N,,2.35,<2.35
DT4(4-8),DT-4,alluvial,N,,background,4,3/26/2002,Arsenic,N,N,,5,<5
DT7(0-4),DT-7,alluvial,N,,background,0,3/26/2002,Arsenic,N,N,,5,<5
DT4(4-8),DT-4,alluvial,N,,background,4,3/26/2002,Antimony,N,N,,5,<5
DT14(0-4),DT-14,alluvial,N,,background,0,3/26/2002,Arsenic,N,N,,5,<5
DT8(0-4),DT-8,alluvial,N,,background,0,3/26/2002,Arsenic,N,N,,5,<5
18GP33SB0812,18GP033,alluvial,N,,Area 18,8,6/25/2002,Antimony,N,N,,1.97,<1.97
18IT00091,18GP149,alluvial,N,,Area 18,4,4/16/2003,Antimony,N,N,,2.37,<2.37
18IT00231,18GP169,alluvial,N,,Area 18,4,4/22/2003,Thallium,N,N,,0.311,<0.311
18IT00216,18GP167,alluvial,N,,Area 18,0,4/30/2003,Strontium,N,N,,1.5,<1.5
BG-12(070190),BG12,alluvial,N,,background,0.3,7/1/1990,Cadmium,N,N,,1.2,<1.2
BG-3(070190),BG03,alluvial,N,,background,0.3,7/1/1990,Cadmium,N,N,,1.2,<1.2
BG-8(070190),BG08,alluvial,N,,background,0.3,7/1/1990,Cadmium,N,N,,1.2,<1.2
BG-19(070190),BG19,upland,N,,background,0.3,7/1/1990,Cadmium,N,N,,1.2,<1.2
BG-7(070190),BG07,alluvial,N,,background,0.3,7/1/1990,Cadmium,N,N,,1.2,<1.2
18GP34SB0812,18GP034,alluvial,N,,Area 18,8,6/25/2002,Antimony,N,N,,2.15,<2.15
DT6(4-8),DT-6,alluvial,N,,background,4,3/26/2002,Antimony,N,N,,5,<5
DT7(4-8),DT-7,alluvial,N,,background,4,3/26/2002,Antimony,N,N,,5,<5
DT6(0-4),DT-6,alluvial,N,,background,0,3/26/2002,Antimony,N,N,,5,<5
DT13(0-4),DT-13,alluvial,N,,background,0,3/26/2002,Antimony,N,N,,5,<5
DT5(0-4),DT-5,alluvial,N,,background,0,3/26/2002,Antimony,N,N,,5,<5
DT16(4-8),DT-16,alluvial,N,,background,4,3/26/2002,Antimony,N,N,,5,<5
DT11(4-8),DT-11,alluvial,N,,background,4,3/26/2002,Antimony,N,N,,5,<5
DT15(0-4),DT-15,alluvial,N,,background,0,3/26/2002,Antimony,N,N,,5,<5
DT12(4-8),DT-12,alluvial,N,,background,4,3/26/2002,Antimony,N,N,,5,<5
DT14(4-8),DT-14,alluvial,N,,background,4,3/26/2002,Antimony,N,N,,5,<5
DT4(0-4),DT-4,alluvial,N,,background,0,3/26/2002,Arsenic,N,N,,5,<5
DT13(4-8),DT-13,alluvial,N,,background,4,3/26/2002,Antimony,N,N,,5,<5
18GP33SB0408,18GP033,alluvial,N,,Area 18,4,6/25/2002,Antimony,N,N,,2.03,<2.03
DT4(0-4),DT-4,alluvial,N,,background,0,3/26/2002,Antimony,N,N,,5,<5
DT15(4-8),DT-15,alluvial,N,,background,4,3/26/2002,Antimony,N,N,,5,<5
DT12(0-4),DT-12,alluvial,N,,background,0,3/26/2002,Arsenic,N,N,,5,<5
18IT00098,18GP150,alluvial,N,,Area 18,4,4/16/2003,Antimony,N,N,,2.41,<2.41
18IT00092,18GP149,alluvial,N,,Area 18,8,4/16/2003,Antimony,N,N,,1.87,<1.87
DT6(0-4),DT-6,alluvial,N,,background,0,3/26/2002,Arsenic,N,N,,5,<5
18IT00097,18GP150,alluvial,N,,Area 18,0,4/16/2003,Antimony,N,N,,2.43,<2.43
18IT00070,18GP146,alluvial,N,,Area 18,4,4/16/2003,Antimony,N,N,,2.03,<2.03
BG-8(070190),BG08,alluvial,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
DT16 (0-4),DT-16,alluvial,N,,background,0,3/26/2002,Antimony,N,N,,5,<5
18GP33SB0812,18GP033,alluvial,N,,Area 18,8,6/25/2002,Mercury,N,N,,0.197,<0.197
18IT00112,18GP152,alluvial,N,,Area 18,4,4/15/2003,Silver,N,N,,1.39,<1.39
18IT00076,18GP147,alluvial,N,,Area 18,0,4/15/2003,Silver,N,N,,1.51,<1.51
18IT00077,18GP147,alluvial,N,,Area 18,4,4/15/2003,Silver,N,N,,0.999,<0.999
18IT00083,18GP148,alluvial,N,,Area 18,0,4/15/2003,Silver,N,N,,1.5,<1.5
18GP35SB0812,18GP035,alluvial,N,,Area 18,8,6/25/2002,Selenium,N,N,,1.02,<1.02
18IT00085,18GP148,alluvial,N,,Area 18,8,4/15/2003,Silver,N,N,,1.54,<1.54
18IT00111,18GP152,alluvial,N,,Area 18,0,4/15/2003,Silver,N,N,,1.48,<1.48
18GP33SB0408,18GP033,alluvial,N,,Area 18,4,6/25/2002,Mercury,N,N,,0.203,<0.203
BG-17(070190),BG17,upland,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-4(070190),BG04,alluvial,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
18GP35SB0812,18GP035,alluvial,N,,Area 18,8,6/25/2002,Silver,N,N,,1.15,<1.15
18GP33SB0004,18GP033,alluvial,N,,Area 18,0,6/25/2002,Mercury,N,N,,0.167,<0.167
BG-1(070190),BG01,alluvial,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-20(070190),BG20,upland,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
18GP35SB0408,18GP035,alluvial,N,,Area 18,4,6/25/2002,Mercury,N,N,,0.215,<0.215
Fike5(0-4),Fike-5,alluvial,N,,background,0,3/25/2002,Selenium,N,N,,0.5,<0.5
DT3(4-8),DT-3,alluvial,N,,background,4,3/25/2002,Selenium,N,N,,0.5,<0.5
DT2(4-8),DT-2,alluvial,N,,background,4,3/25/2002,Selenium,N,N,,0.5,<0.5
Fike5(4-8),Fike-5,alluvial,N,,background,4,3/25/2002,Selenium,N,N,,0.5,<0.5
DT9(0-4),DT-9,alluvial,N,,background,0,3/25/2002,Selenium,N,N,,0.5,<0.5
18GP35SB0812,18GP035,alluvial,N,,Area 18,8,6/25/2002,Mercury,N,N,,0.256,<0.256
18GP34SB0408,18GP034,alluvial,N,,Area 18,4,6/25/2002,Thallium,N,N,,0.214,<0.214
Fike2(0-4),Fike-2,alluvial,N,,background,0,3/25/2002,Mercury,N,N,,0.1,<0.1
Fike3(0-4),Fike-3,alluvial,N,,background,0,3/25/2002,Mercury,N,N,,0.1,<0.1
Fike5(0-4),Fike-5,alluvial,N,,background,0,3/25/2002,Mercury,N,N,,0.1,<0.1
DT3(4-8),DT-3,alluvial,N,,background,4,3/25/2002,Mercury,N,N,,0.1,<0.1
Fike5(4-8),Fike-5,alluvial,N,,background,4,3/25/2002,Mercury,N,N,,0.1,<0.1
DT3(0-4),DT-3,alluvial,N,,background,0,3/25/2002,Mercury,N,N,,0.1,<0.1
Fike3(4-8),Fike-3,alluvial,N,,background,4,3/25/2002,Mercury,N,N,,0.1,<0.1
DT2(4-8),DT-2,alluvial,N,,background,4,3/25/2002,Mercury,N,N,,0.1,<0.1
DT2(0-4),DT-2,alluvial,N,,background,0,3/25/2002,Mercury,N,N,,0.1,<0.1
18IT00113,18GP152,alluvial,N,,Area 18,8,4/15/2003,Silver,N,N,,1.25,<1.25
18GP34SB0004,18GP034,alluvial,N,,Area 18,0,6/25/2002,Thallium,N,N,,0.246,<0.246
18GP33SB0812,18GP033,alluvial,N,,Area 18,8,6/25/2002,Silver,N,N,,1.64,<1.64
18GP35SB0812,18GP035,alluvial,N,,Area 18,8,6/25/2002,Thallium,N,N,,0.256,<0.256
18GP33SB0004,18GP033,alluvial,N,,Area 18,0,6/25/2002,Thallium,N,N,,0.167,<0.167
18GP35SB0004,18GP035,alluvial,N,,Area 18,0,6/25/2002,Silver,N,N,,1.44,<1.44
18GP35SB0408,18GP035,alluvial,N,,Area 18,4,6/25/2002,Silver,N,N,,1.31,<1.31
18GP33SB0408,18GP033,alluvial,N,,Area 18,4,6/25/2002,Silver,N,N,,1.36,<1.36
18GP34SB0812,18GP034,alluvial,N,,Area 18,8,6/25/2002,Silver,N,N,,1.55,<1.55
18GP33SB0004,18GP033,alluvial,N,,Area 18,0,6/25/2002,Silver,N,N,,1.27,<1.27
18GP34SB0408,18GP034,alluvial,N,,Area 18,4,6/25/2002,Silver,N,N,,1.22,<1.22
Fike1(4-8),Fike-1,alluvial,N,,background,4,3/25/2002,Selenium,N,N,,0.5,<0.5
Fike2(4-8),Fike-2,alluvial,N,,background,4,3/25/2002,Mercury,N,N,,0.1,<0.1
BG-5(070190),BG05,alluvial,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
DT2(0-4),DT-2,alluvial,N,,background,0,3/25/2002,Selenium,N,N,,0.5,<0.5
DT1(4-8),DT-1,alluvial,N,,background,4,3/25/2002,Silver,N,N,,1,<1
DT10(0-4),DT-10,alluvial,N,,background,0,3/25/2002,Silver,N,N,,1,<1
DT9(0-4),DT-9,alluvial,N,,background,0,3/25/2002,Silver,N,N,,1,<1
DT10(4-8),DT-10,alluvial,N,,background,4,3/25/2002,Silver,N,N,,1,<1
DT2(0-4),DT-2,alluvial,N,,background,0,3/25/2002,Silver,N,N,,1,<1
Fike5(4-8),Fike-5,alluvial,N,,background,4,3/25/2002,Silver,N,N,,2,<2
DT2(4-8),DT-2,alluvial,N,,background,4,3/25/2002,Silver,N,N,,1,<1
DT3(0-4),DT-3,alluvial,N,,background,0,3/25/2002,Silver,N,N,,1,<1
DT9(4-8),DT-9,alluvial,N,,background,4,3/25/2002,Silver,N,N,,1,<1
BG-13(070190),BG13,upland,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
Fike3(4-8),Fike-3,alluvial,N,,background,4,3/25/2002,Silver,N,N,,2,<2
BG-10(070190),BG10,upland,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-18(070190),BG18,upland,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-6(070190),BG06,alluvial,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-16(070190),BG16,upland,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-15(070190),BG15,upland,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-12(070190),BG12,alluvial,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-3(070190),BG03,alluvial,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
BG-9(070190),BG09,alluvial,N,,background,0.3,7/1/1990,Mercury,N,N,,0.05,<0.05
18IT00197,18GP164,alluvial,N,,Area 18,8,4/30/2003,Mercury,N,N,,0.261,<0.261
Fike1(0-4),Fike-1,alluvial,N,,background,0,3/25/2002,Silver,N,N,,1,<1
Fike2(4-8),Fike-2,alluvial,N,,background,4,3/25/2002,Selenium,N,N,,0.5,<0.5
